2004 BMW Z4 Roadster 2.5I,"9,000 mi · Automatic · LHD · Original & Highly Original","Lower Merion Township, PA, USA","$21,500
SOLD",Bring a Trailer,Auction,"Nov 17, 2022"
2008 BMW Z4 3.0SI Coupe 6-Speed,"41,000 mi · Manual · LHD · Original & Highly Original","Raleigh, NC, USA","$24,500
SOLD",Bring a Trailer,Auction,"Nov 17, 2022"
2007 BMW Z4 Roadster 3.0I 6-Speed,"37,000 mi · Manual · LHD · Original & Highly Original","Northbrook, IL, USA","$17,400
SOLD",Bring a Trailer,Auction,"Nov 14, 2022"
2007 BMW Z4 Coupe 3.0SI 6-Speed,"75,000 mi · Manual · LHD · Original & Highly Original","Upper Darby, PA, USA","$17,000
SOLD",Bring a Trailer,Auction,"Nov 10, 2022"
2003 BMW Z4 3.0I Roadster 6-Speed,"35,000 mi · Manual · LHD · Original & Highly Original","Town of North Salem, NY, USA","$19,250
SOLD",Bring a Trailer,Auction,"Nov 6, 2022"
2005 BMW Z4 3.0I Roadster,"52,000 mi · Automatic · LHD · Original & Highly Original","Dallas, TX, USA","$13,500
SOLD",Bring a Trailer,Auction,"Nov 5, 2022"
2007 BMW Z4 M Coupe,"76,000 mi · Manual · LHD · Original & Highly Original","Muncy, PA, USA","$33,100
SOLD",Bring a Trailer,Auction,"Nov 5, 2022"
2005 BMW Z4 Roadster 2.5I,"52,000 mi · Automatic · LHD · Original & Highly Original","Moonachie, NJ, USA","$12,600
SOLD",Bring a Trailer,Auction,"Nov 2, 2022"
2006 BMW Z4 Roadster 3.0SI 6-Speed,"24,000 mi · Manual · LHD · Original & Highly Original","Palatine, IL, USA","$19,754
SOLD",Bring a Trailer,Auction,"Oct 29, 2022"
2006 BMW Z4 M Roadster,"73,000 mi · Manual · LHD · Original & Highly Original","Zionsville, IN, USA","$24,250
SOLD",Bring a Trailer,Auction,"Oct 28, 2022"
2006 BMW Z4 3.0SI Coupe 6-Speed,"51,000 mi · Manual · LHD · Original & Highly Original","Apex, NC, USA","$25,500
SOLD",Bring a Trailer,Auction,"Oct 27, 2022"
2011 BMW Z4,"47,073 km (29,250 mi) · Manual · LHD · Original & Highly Original","Paris, ON, CAN",SOLD,Lee Munro's Garage,Fixed-price,"Oct 25, 2022"
2007 BMW Z4 M Roadster,"70,000 mi · Manual · LHD · Original & Highly Original","Wollochet, WA, USA","$24,500
SOLD",Bring a Trailer,Auction,"Oct 20, 2022"
2007 BMW Z4 M Roadster,"43,010 km (26,725 mi) · Manual · RHD · Original & Highly Original","Melbourne, VIC, AUS","AUD61,916
SOLD",Collecting Cars,Auction,"Oct 18, 2022"
2003 BMW Z4 3.0I Roadster 6-Speed,"35,000 mi · Manual · LHD · Original & Highly Original","Sand Lake, MI, USA","$14,350
SOLD",Bring a Trailer,Auction,"Oct 15, 2022"
2007 BMW Z4 3.0SI Coupe,"58,000 mi · Automatic · LHD · Original & Highly Original","Kennett Square, PA, USA","$16,000
SOLD",Bring a Trailer,Auction,"Oct 11, 2022"
2007 BMW Z4 3.0SI Roadster 6-Speed,"38,000 mi · Manual · LHD · Original & Highly Original","Meridian, PA, USA","$16,500
SOLD",Bring a Trailer,Auction,"Oct 8, 2022"
2003 BMW Z4 2.5I Roadster 5-Speed,"66,000 mi · Manual · LHD · Original & Highly Original","Vero Beach, FL, USA","$17,250
SOLD",Bring a Trailer,Auction,"Oct 7, 2022"
2003 BMW Z4 3.0I Roadster,"26,000 mi · Automatic · LHD · Original & Highly Original","Moonachie, NJ, USA","$15,500
SOLD",Bring a Trailer,Auction,"Oct 6, 2022"
2008 BMW Z4 Roadster 3.0I 6-Speed,"43,000 mi · Manual · LHD · Original & Highly Original","Town of North Salem, NY, USA","$24,500
SOLD",Bring a Trailer,Auction,"Oct 1, 2022"
2007 BMW Z4 M Coupe,"69,000 mi · Manual · LHD · Modified","New York, NY, USA","$29,000
SOLD",Bring a Trailer,Auction,"Oct 1, 2022"
2013 BMW Z4 SDRIVE28I,"111,200 mi · Manual · LHD · Original & Highly Original","Fort Lauderdale, FL, USA","$15,099
SOLD",Cars & Bids,Auction,"Sep 28, 2022"
2007 BMW Z4 M Coupe,"127,200 mi · Manual · LHD · Modified","Drums, PA, USA","$25,750
SOLD",Cars & Bids,Auction,"Sep 27, 2022"
2007 BMW Z4 M Coupe,"125,000 mi · Manual · LHD · Original & Highly Original","Vista, CA, USA","$29,350
SOLD",Bring a Trailer,Auction,"Sep 26, 2022"
2008 BMW Z4 3.0I Roadster 6-Speed,"45,000 mi · Manual · LHD · Original & Highly Original","Saint Louis, MO, USA","$21,000
SOLD",Bring a Trailer,Auction,"Sep 24, 2022"
2006 BMW Z4 M Coupe,"39,000 mi · Manual · LHD · Original & Highly Original","Los Angeles, CA, USA","$32,250
SOLD",Bring a Trailer,Auction,"Sep 24, 2022"
2006 BMW Z4 3.0 Si Coupe,"54,816 mi · Manual · RHD · Original & Highly Original","East Hampshire, GBR","£8,550
SOLD",Collecting Cars,Auction,"Sep 20, 2022"
2004 BMW Z4 3.0I Roadster 6-Speed,"28,000 mi · Manual · LHD · Original & Highly Original","Village of Wappingers Falls, NY, USA","$23,500
SOLD",Bring a Trailer,Auction,"Sep 17, 2022"
2006 BMW Z4 3.0SI Coupe,"41,300 mi · Manual · LHD · Original & Highly Original","Lewistown, PA, USA","$29,000
SOLD",Cars & Bids,Auction,"Sep 15, 2022"
2003 BMW Z4 3.0I Roadster 6-Speed,"39,000 mi · Manual · LHD · Original & Highly Original","Moonachie, NJ, USA","$19,500
SOLD",Bring a Trailer,Auction,"Sep 10, 2022"
2003 BMW Z4 2.5I Roadster 5-Speed,"39,000 mi · Manual · LHD · Original & Highly Original","San Francisco, CA, USA","$10,800
SOLD",Bring a Trailer,Auction,"Sep 9, 2022"
2008 BMW Z4 3.0SI Coupe,"21,200 mi · Automatic · LHD · Original & Highly Original","Pasadena, CA, USA","$23,750
SOLD",Cars & Bids,Auction,"Sep 8, 2022"
2011 BMW Z4 SDRIVE35IS,"85,900 mi · Automatic · LHD · Modified","Hardeeville, SC, USA","$19,000
SOLD",Cars & Bids,Auction,"Sep 7, 2022"
2007 BMW Z4 3.0SI Roadster,"77,900 mi · Manual · LHD · Original & Highly Original","Richardson, TX, USA","$13,800
SOLD",Cars & Bids,Auction,"Sep 6, 2022"
2007 BMW Z4 3.0SI Roadster,"39,000 mi · Automatic · LHD · Original & Highly Original","Woodinville, WA, USA","$14,750
SOLD",Bring a Trailer,Auction,"Sep 6, 2022"
2007 BMW Z4 3.0SI Coupe,"45,000 mi · Automatic · LHD · Original & Highly Original","Town of North Salem, NY, USA","$25,250
SOLD",Bring a Trailer,Auction,"Sep 5, 2022"
2006 BMW Z4 M Roadster,"77,000 mi · Manual · LHD · Original & Highly Original","Reading, MA, USA","$23,450
SOLD",Bring a Trailer,Auction,"Sep 1, 2022"
2021 BMW Z4 M40I,"4,500 mi · Automatic · LHD · Original & Highly Original","Encinitas, CA, USA","$62,000
SOLD",Cars & Bids,Auction,"Aug 31, 2022"
2003 BMW Z4,"61,412 mi · Automatic · LHD · Original & Highly Original","Jensen Beach, FL, USA","$9,500
SOLD",AutoHunter,Auction,"Aug 29, 2022"
2006 BMW Z4 M Roadster 6-Speed,"29,000 mi · Manual · LHD · Original & Highly Original","Palm Coast, FL, USA","$32,250
SOLD",Bring a Trailer,Auction,"Aug 29, 2022"
2006 BMW Z4M Coupe,"51,397 mi · Manual · RHD · Original & Highly Original","Vale of White Horse, GBR","£22,550
SOLD",Collecting Cars,Auction,"Aug 25, 2022"
2003 BMW Z4 2.5I SMG,"162,000 km (100,662 mi) · Automatic · LHD · Original & Highly Original",Netherlands,"€10,000
SOLD",Catawiki,Auction,"Aug 24, 2022"
2003 BMW Z4 Roadster,"50,732 mi · Manual · LHD · Original & Highly Original","Grand Rapids, MI, USA",SOLD,GR Auto Gallery,Fixed-price,"Aug 24, 2022"
2007 BMW Z4 3.0SI 6-Speed,"84,000 mi · Manual · LHD · Original & Highly Original","Reston, VA, USA","$14,750
SOLD",Bring a Trailer,Auction,"Aug 21, 2022"
2007 BMW Z4 M Roadster,"70,000 mi · Manual · LHD · Original & Highly Original","Golden, CO, USA","$26,000
SOLD",Bring a Trailer,Auction,"Aug 21, 2022"
2011 BMW Z4 SDRIVE35IS,"2,732 mi · Automatic · LHD · Original & Highly Original","Upper Merion Township, PA, USA",SOLD,Motorcars of the Mainline,Fixed-price,"Aug 20, 2022"
2004 BMW Z4 3.0I Roadster 6-Speed,"38,000 mi · Manual · LHD · Original & Highly Original","Sand Lake, MI, USA","$20,950
SOLD",Bring a Trailer,Auction,"Aug 20, 2022"
2006 BMW Z4 M Roadster,"25,000 mi · Manual · LHD · Original & Highly Original","Chaska, MN, USA","$31,500
SOLD",Bring a Trailer,Auction,"Aug 15, 2022"
2003 BMW Z4 2.5I Roadster 5-Speed,"68,000 mi · Manual · LHD · Original & Highly Original","Town of North Salem, NY, USA","$17,250
SOLD",Bring a Trailer,Auction,"Aug 12, 2022"
2006 BMW Z4 M Roadster,"96,300 mi · Manual · LHD · Original & Highly Original","Trenton, MI, USA","$17,500
SOLD",Cars & Bids,Auction,"Aug 10, 2022"
2006 BMW Z4M Coupe,"94,367 mi · Manual · RHD · Original & Highly Original","Thanet District, GBR","£12,500
SOLD",Collecting Cars,Auction,"Aug 9, 2022"
2006 BMW Z4 M Roadster,"49,000 mi · Manual · LHD · Original & Highly Original","Bowling Green, OH, USA","$35,000
SOLD",Bring a Trailer,Auction,"Aug 8, 2022"
2008 BMW Z4 3.0SI Coupe,"80,763 mi · Automatic · LHD · Original & Highly Original","Detroit Lakes, MN, USA","$13,100
SOLD",Hemmings,Auction,"Aug 5, 2022"
2008 BMW Z4 3.0I Roadster,"31,000 mi · Automatic · LHD · Original & Highly Original","Town of North Salem, NY, USA","$24,000
SOLD",Bring a Trailer,Auction,"Aug 5, 2022"
2011 BMW Z4 SDRIVE35I,"41,000 mi · Automatic · LHD · Restomod & Custom","Wheeling, IL, USA","$32,000
SOLD",Cars & Bids,Auction,"Jul 29, 2022"
